Product Name,External_ID,Product ID
"Sloan Sectional Sofa 100"" Left Chaise with Brass Legs, Heavy Cloth, Charcoal",SLON.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-100.NT-3385-96.Leg008-3,
"Sloan Sectional Sofa 100"" Right Chaise with Chrome Legs, Mod Velvet, Elephant",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.AK-618-18.Leg008-1,
"Sloan Sectional Sofa 100"" Right Chaise with Chrome Legs, Mod Velvet, Narwhal",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.AK-618-40.Leg008-1,
"Sloan Sectional Sofa 100"" Right Chaise with Chrome Legs, Mod Velvet, Greige",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.AK-618-16.Leg008-1,
"Sloan Sectional Sofa 100"" Right Chaise with Chrome Legs, Mod Velvet, Blush",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.AK-618-175.Leg008-1,
"Sloan Sectional Sofa 100"" Right Chaise with Chrome Legs, Mod Velvet, Sapphire",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.AK-618-25.Leg008-1,
"Sloan Sectional Sofa 100"" Right Chaise with Chrome Legs, Mod Velvet, Quartz",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.AK-618-12.Leg008-1,
"Sloan Sectional Sofa 100"" Right Chaise with Chrome Legs, Pebble Weave, Dove",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3335-21.Leg008-1,
"Sloan Sectional Sofa 100"" Right Chaise with Chrome Legs, Pebble Weave, Linen",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3335-1.Leg008-1,
"Sloan Sectional Sofa 100"" Right Chaise with Chrome Legs, Pebble Weave, Zinc",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3335-22.Leg008-1,
"Sloan Sectional Sofa 100"" Right Chaise with Chrome Legs, Pebble Weave, Storm",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3335-204.Leg008-1,
"Sloan Sectional Sofa 100"" Right Chaise with Chrome Legs, Pebble Weave, Basin",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3335-312.Leg008-1,
"Sloan Sectional Sofa 100"" Right Chaise with Chrome Legs, Pebble Weave, Cocoa",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3335-307.Leg008-1,
"Sloan Sectional Sofa 100"" Right Chaise with Chrome Legs, Heavy Cloth, Ore",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3385-216A.Leg008-1,
"Sloan Sectional Sofa 100"" Right Chaise with Chrome Legs, Heavy Cloth, Coffee",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3385-69.Leg008-1,
"Sloan Sectional Sofa 100"" Right Chaise with Chrome Legs, Heavy Cloth, Panther",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3385-4.Leg008-1,
"Sloan Sectional Sofa 100"" Right Chaise with Chrome Legs, Heavy Cloth, Natural",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3385-99.Leg008-1,
"Sloan Sectional Sofa 100"" Right Chaise with Chrome Legs, Heavy Cloth, Slate",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3385-93.Leg008-1,
"Sloan Sectional Sofa 100"" Right Chaise with Chrome Legs, Heavy Cloth, Midnight Blue",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3385-19.Leg008-1,
"Sloan Sectional Sofa 100"" Right Chaise with Chrome Legs, Heavy Cloth, Ivory",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3385-1.Leg008-1,
"Sloan Sectional Sofa 100"" Right Chaise with Chrome Legs, Heavy Cloth, Charcoal",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3385-96.Leg008-1,
"Sloan Sectional Sofa 100"" Right Chaise with Brass Legs, Mod Velvet, Elephant",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.AK-618-18.Leg008-3,
"Sloan Sectional Sofa 100"" Right Chaise with Brass Legs, Mod Velvet, Narwhal",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.AK-618-40.Leg008-3,
"Sloan Sectional Sofa 100"" Right Chaise with Brass Legs, Mod Velvet, Greige",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.AK-618-16.Leg008-3,
"Sloan Sectional Sofa 100"" Right Chaise with Brass Legs, Mod Velvet, Blush",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.AK-618-175.Leg008-3,
"Sloan Sectional Sofa 100"" Right Chaise with Brass Legs, Mod Velvet, Sapphire",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.AK-618-25.Leg008-3,
"Sloan Sectional Sofa 100"" Right Chaise with Brass Legs, Mod Velvet, Quartz",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.AK-618-12.Leg008-3,
"Sloan Sectional Sofa 100"" Right Chaise with Brass Legs, Pebble Weave, Dove",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3335-21.Leg008-3,
"Sloan Sectional Sofa 100"" Right Chaise with Brass Legs, Pebble Weave, Linen",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3335-1.Leg008-3,
"Sloan Sectional Sofa 100"" Right Chaise with Brass Legs, Pebble Weave, Zinc",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3335-22.Leg008-3,
"Sloan Sectional Sofa 100"" Right Chaise with Brass Legs, Pebble Weave, Storm",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3335-204.Leg008-3,
"Sloan Sectional Sofa 100"" Right Chaise with Brass Legs, Pebble Weave, Basin",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3335-312.Leg008-3,
"Sloan Sectional Sofa 100"" Right Chaise with Brass Legs, Pebble Weave, Cocoa",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3335-307.Leg008-3,
"Sloan Sectional Sofa 100"" Right Chaise with Brass Legs, Heavy Cloth, Ore",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3385-216A.Leg008-3,
"Sloan Sectional Sofa 100"" Right Chaise with Brass Legs, Heavy Cloth, Coffee",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3385-69.Leg008-3,
"Sloan Sectional Sofa 100"" Right Chaise with Brass Legs, Heavy Cloth, Panther",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3385-4.Leg008-3,
"Sloan Sectional Sofa 100"" Right Chaise with Brass Legs, Heavy Cloth, Natural",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3385-99.Leg008-3,
"Sloan Sectional Sofa 100"" Right Chaise with Brass Legs, Heavy Cloth, Slate",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3385-93.Leg008-3,
"Sloan Sectional Sofa 100"" Right Chaise with Brass Legs, Heavy Cloth, Midnight Blue",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3385-19.Leg008-3,
"Sloan Sectional Sofa 100"" Right Chaise with Brass Legs, Heavy Cloth, Ivory",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3385-1.Leg008-3,
"Sloan Sectional Sofa 100"" Right Chaise with Brass Legs, Heavy Cloth, Charcoal",SLON.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-100.NT-3385-96.Leg008-3,
"Walters Sectional Sofa 111"" with Left Chaise, Mod Velvet, Elephant",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-111.AK-618-18,
"Walters Sectional Sofa 111"" with Left Chaise, Mod Velvet, Narwhal",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-111.AK-618-40,
"Walters Sectional Sofa 111"" with Left Chaise, Mod Velvet, Greige",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-111.AK-618-16,
"Walters Sectional Sofa 111"" with Left Chaise, Mod Velvet, Blush",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-111.AK-618-175,
"Walters Sectional Sofa 111"" with Left Chaise, Mod Velvet, Sapphire",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-111.AK-618-25,
"Walters Sectional Sofa 111"" with Left Chaise, Mod Velvet, Quartz",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-111.AK-618-12,
"Walters Sectional Sofa 111"" with Left Chaise, Pebble Weave, Dove",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-111.NT-3335-21,
"Walters Sectional Sofa 111"" with Left Chaise, Pebble Weave, Linen",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-111.NT-3335-1,
"Walters Sectional Sofa 111"" with Left Chaise, Pebble Weave, Zinc",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-111.NT-3335-22,
"Walters Sectional Sofa 111"" with Left Chaise, Pebble Weave, Storm",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-111.NT-3335-204,
"Walters Sectional Sofa 111"" with Left Chaise, Pebble Weave, Basin",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-111.NT-3335-312,
"Walters Sectional Sofa 111"" with Left Chaise, Pebble Weave, Cocoa",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-111.NT-3335-307,
"Walters Sectional Sofa 111"" with Left Chaise, Heavy Cloth, Ore",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-111.NT-3385-216A,
"Walters Sectional Sofa 111"" with Left Chaise, Heavy Cloth, Coffee",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-111.NT-3385-69,
"Walters Sectional Sofa 111"" with Left Chaise, Heavy Cloth, Panther",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-111.NT-3385-4,
"Walters Sectional Sofa 111"" with Left Chaise, Heavy Cloth, Natural",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-111.NT-3385-99,
"Walters Sectional Sofa 111"" with Left Chaise, Heavy Cloth, Slate",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-111.NT-3385-93,
"Walters Sectional Sofa 111"" with Left Chaise, Heavy Cloth, Midnight Blue",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-111.NT-3385-19,
"Walters Sectional Sofa 111"" with Left Chaise, Heavy Cloth, Ivory",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-111.NT-3385-1,
"Walters Sectional Sofa 111"" with Left Chaise, Heavy Cloth, Charcoal",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-111.NT-3385-96,
"Walters Sectional Sofa 111"" with Right Chaise, Mod Velvet, Elephant",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-111.AK-618-18,
"Walters Sectional Sofa 111"" with Right Chaise, Mod Velvet, Narwhal",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-111.AK-618-40,
"Walters Sectional Sofa 111"" with Right Chaise, Mod Velvet, Greige",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-111.AK-618-16,
"Walters Sectional Sofa 111"" with Right Chaise, Mod Velvet, Blush",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-111.AK-618-175,
"Walters Sectional Sofa 111"" with Right Chaise, Mod Velvet, Sapphire",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-111.AK-618-25,
"Walters Sectional Sofa 111"" with Right Chaise, Mod Velvet, Quartz",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-111.AK-618-12,
"Walters Sectional Sofa 111"" with Right Chaise, Pebble Weave, Dove",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-111.NT-3335-21,
"Walters Sectional Sofa 111"" with Right Chaise, Pebble Weave, Linen",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-111.NT-3335-1,
"Walters Sectional Sofa 111"" with Right Chaise, Pebble Weave, Zinc",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-111.NT-3335-22,
"Walters Sectional Sofa 111"" with Right Chaise, Pebble Weave, Storm",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-111.NT-3335-204,
"Walters Sectional Sofa 111"" with Right Chaise, Pebble Weave, Basin",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-111.NT-3335-312,
"Walters Sectional Sofa 111"" with Right Chaise, Pebble Weave, Cocoa",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-111.NT-3335-307,
"Walters Sectional Sofa 111"" with Right Chaise, Heavy Cloth, Ore",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-111.NT-3385-216A,
"Walters Sectional Sofa 111"" with Right Chaise, Heavy Cloth, Coffee",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-111.NT-3385-69,
"Walters Sectional Sofa 111"" with Right Chaise, Heavy Cloth, Panther",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-111.NT-3385-4,
"Walters Sectional Sofa 111"" with Right Chaise, Heavy Cloth, Natural",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-111.NT-3385-99,
"Walters Sectional Sofa 111"" with Right Chaise, Heavy Cloth, Slate",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-111.NT-3385-93,
"Walters Sectional Sofa 111"" with Right Chaise, Heavy Cloth, Midnight Blue",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-111.NT-3385-19,
"Walters Sectional Sofa 111"" with Right Chaise, Heavy Cloth, Ivory",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-111.NT-3385-1,
"Walters Sectional Sofa 111"" with Right Chaise, Heavy Cloth, Charcoal",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-111.NT-3385-96,
"Walters Large Sectional Sofa 123"" with Left Chaise, Mod Velvet, Elephant",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-123.AK-618-18,
"Walters Large Sectional Sofa 123"" with Left Chaise, Mod Velvet, Narwhal",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-123.AK-618-40,
"Walters Large Sectional Sofa 123"" with Left Chaise, Mod Velvet, Greige",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-123.AK-618-16,
"Walters Large Sectional Sofa 123"" with Left Chaise, Mod Velvet, Blush",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-123.AK-618-175,
"Walters Large Sectional Sofa 123"" with Left Chaise, Mod Velvet, Sapphire",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-123.AK-618-25,
"Walters Large Sectional Sofa 123"" with Left Chaise, Mod Velvet, Quartz",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-123.AK-618-12,
"Walters Large Sectional Sofa 123"" with Left Chaise, Pebble Weave, Dove",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-123.NT-3335-21,
"Walters Large Sectional Sofa 123"" with Left Chaise, Pebble Weave, Linen",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-123.NT-3335-1,
"Walters Large Sectional Sofa 123"" with Left Chaise, Pebble Weave, Zinc",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-123.NT-3335-22,
"Walters Large Sectional Sofa 123"" with Left Chaise, Pebble Weave, Storm",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-123.NT-3335-204,
"Walters Large Sectional Sofa 123"" with Left Chaise, Pebble Weave, Basin",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-123.NT-3335-312,
"Walters Large Sectional Sofa 123"" with Left Chaise, Pebble Weave, Cocoa",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-123.NT-3335-307,
"Walters Large Sectional Sofa 123"" with Left Chaise, Heavy Cloth, Ore",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-123.NT-3385-216A,
"Walters Large Sectional Sofa 123"" with Left Chaise, Heavy Cloth, Coffee",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-123.NT-3385-69,
"Walters Large Sectional Sofa 123"" with Left Chaise, Heavy Cloth, Panther",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-123.NT-3385-4,
"Walters Large Sectional Sofa 123"" with Left Chaise, Heavy Cloth, Natural",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-123.NT-3385-99,
"Walters Large Sectional Sofa 123"" with Left Chaise, Heavy Cloth, Slate",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-123.NT-3385-93,
"Walters Large Sectional Sofa 123"" with Left Chaise, Heavy Cloth, Midnight Blue",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-123.NT-3385-19,
"Walters Large Sectional Sofa 123"" with Left Chaise, Heavy Cloth, Ivory",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-123.NT-3385-1,
"Walters Large Sectional Sofa 123"" with Left Chaise, Heavy Cloth, Charcoal",WLTR.FABRIC.SECT.CSLEFT.CUSHION-2.LENGTH-123.NT-3385-96,
"Walters Sectional Sofa 111"" with Right Chaise, Mod Velvet, Elephant",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-123.AK-618-18,
"Walters Sectional Sofa 111"" with Right Chaise, Mod Velvet, Narwhal",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-123.AK-618-40,
"Walters Sectional Sofa 111"" with Right Chaise, Mod Velvet, Greige",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-123.AK-618-16,
"Walters Sectional Sofa 111"" with Right Chaise, Mod Velvet, Blush",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-123.AK-618-175,
"Walters Sectional Sofa 111"" with Right Chaise, Mod Velvet, Sapphire",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-123.AK-618-25,
"Walters Sectional Sofa 111"" with Right Chaise, Mod Velvet, Quartz",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-123.AK-618-12,
"Walters Sectional Sofa 111"" with Right Chaise, Pebble Weave, Dove",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-123.NT-3335-21,
"Walters Sectional Sofa 111"" with Right Chaise, Pebble Weave, Linen",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-123.NT-3335-1,
"Walters Sectional Sofa 111"" with Right Chaise, Pebble Weave, Zinc",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-123.NT-3335-22,
"Walters Sectional Sofa 111"" with Right Chaise, Pebble Weave, Storm",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-123.NT-3335-204,
"Walters Sectional Sofa 111"" with Right Chaise, Pebble Weave, Basin",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-123.NT-3335-312,
"Walters Sectional Sofa 111"" with Right Chaise, Pebble Weave, Cocoa",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-123.NT-3335-307,
"Walters Sectional Sofa 111"" with Right Chaise, Heavy Cloth, Ore",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-123.NT-3385-216A,
"Walters Sectional Sofa 111"" with Right Chaise, Heavy Cloth, Coffee",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-123.NT-3385-69,
"Walters Sectional Sofa 111"" with Right Chaise, Heavy Cloth, Panther",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-123.NT-3385-4,
"Walters Sectional Sofa 111"" with Right Chaise, Heavy Cloth, Natural",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-123.NT-3385-99,
"Walters Sectional Sofa 111"" with Right Chaise, Heavy Cloth, Slate",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-123.NT-3385-93,
"Walters Sectional Sofa 111"" with Right Chaise, Heavy Cloth, Midnight Blue",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-123.NT-3385-19,
"Walters Sectional Sofa 111"" with Right Chaise, Heavy Cloth, Ivory",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-123.NT-3385-1,
"Walters Sectional Sofa 111"" with Right Chaise, Heavy Cloth, Charcoal",WLTR.FABRIC.SECT.CSRGHT.CUSHION-2.LENGTH-123.NT-3385-96,
"Caitlin Sectional 106"" with Left Chaise Chrome Legs, Mod Velvet, Elephant",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.AK-618-18.Leg008-1,
"Caitlin Sectional 106"" with Left Chaise Chrome Legs, Mod Velvet, Narwhal",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH..LENGTH-106.AK-618-40.Leg008-1,
"Caitlin Sectional 106"" with Left Chaise Chrome Legs, Mod Velvet, Greige",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.AK-618-16.Leg008-1,
"Caitlin Sectional 106"" with Left Chaise Chrome Legs, Mod Velvet, Blush",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.AK-618-175.Leg008-1,
"Caitlin Sectional 106"" with Left Chaise Chrome Legs, Mod Velvet, Sapphire",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.AK-618-25.Leg008-1,
"Caitlin Sectional 106"" with Left Chaise Chrome Legs, Mod Velvet, Quartz",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.AK-618-12.Leg008-1,
"Caitlin Sectional 106"" with Left Chaise Chrome Legs, Pebble Weave, Dove",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3335-21.Leg008-1,
"Caitlin Sectional 106"" with Left Chaise Chrome Legs, Pebble Weave, Linen",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3335-1.Leg008-1,
"Caitlin Sectional 106"" with Left Chaise Chrome Legs, Pebble Weave, Zinc",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3335-22.Leg008-1,
"Caitlin Sectional 106"" with Left Chaise Chrome Legs, Pebble Weave, Storm",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3335-204.Leg008-1,
"Caitlin Sectional 106"" with Left Chaise Chrome Legs, Pebble Weave, Basin",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3335-312.Leg008-1,
"Caitlin Sectional 106"" with Left Chaise Chrome Legs, Pebble Weave, Cocoa",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3335-307.Leg008-1,
"Caitlin Sectional 106"" with Left Chaise Chrome Legs, Heavy Cloth, Ore",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3385-216A.Leg008-1,
"Caitlin Sectional 106"" with Left Chaise Chrome Legs, Heavy Cloth, Coffee",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3385-69.Leg008-1,
"Caitlin Sectional 106"" with Left Chaise Chrome Legs, Heavy Cloth, Panther",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3385-4.Leg008-1,
"Caitlin Sectional 106"" with Left Chaise Chrome Legs, Heavy Cloth, Natural",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3385-99.Leg008-1,
"Caitlin Sectional 106"" with Left Chaise Chrome Legs, Heavy Cloth, Slate",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3385-93.Leg008-1,
"Caitlin Sectional 106"" with Left Chaise Chrome Legs, Heavy Cloth, Midnight Blue",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3385-19.Leg008-1,
"Caitlin Sectional 106"" with Left Chaise Chrome Legs, Heavy Cloth, Ivory",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3385-1.Leg008-1,
"Caitlin Sectional 106"" with Left Chaise Chrome Legs, Heavy Cloth, Charcoal",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3385-96.Leg008-1,
"Caitlin Sectional 106"" with Left Chaise Brass Legs, Mod Velvet, Elephant",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.AK-618-18.Leg008-3,
"Caitlin Sectional 106"" with Left Chaise Brass Legs, Mod Velvet, Narwhal",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.AK-618-40.Leg008-3,
"Caitlin Sectional 106"" with Left Chaise Brass Legs, Mod Velvet, Greige",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.AK-618-16.Leg008-3,
"Caitlin Sectional 106"" with Left Chaise Brass Legs, Mod Velvet, Blush",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.AK-618-175.Leg008-3,
"Caitlin Sectional 106"" with Left Chaise Brass Legs, Mod Velvet, Sapphire",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.AK-618-25.Leg008-3,
"Caitlin Sectional 106"" with Left Chaise Brass Legs, Mod Velvet, Quartz",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.AK-618-12.Leg008-3,
"Caitlin Sectional 106"" with Left Chaise Brass Legs, Pebble Weave, Dove",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3335-21.Leg008-3,
"Caitlin Sectional 106"" with Left Chaise Brass Legs, Pebble Weave, Linen",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3335-1.Leg008-3,
"Caitlin Sectional 106"" with Left Chaise Brass Legs, Pebble Weave, Zinc",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3335-22.Leg008-3,
"Caitlin Sectional 106"" with Left Chaise Brass Legs, Pebble Weave, Storm",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3335-204.Leg008-3,
"Caitlin Sectional 106"" with Left Chaise Brass Legs, Pebble Weave, Basin",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3335-312.Leg008-3,
"Caitlin Sectional 106"" with Left Chaise Brass Legs, Pebble Weave, Cocoa",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3335-307.Leg008-3,
